longitude	latitude	depth	Scaled Size
77.352	35.778	72.2	0.2
81.536	35.256	49	0.2
70.023	35.915	88	0.2
83.448	30.762	19	0.2
90.876	38.573	10	0.2
92.823	27.647	44.4	0.2
79.304	36.924	10	0.2
72.976	39.514	43.6	0.2
69.725	38.456	31.9	0.2
86.008	29.49	5.7	0.2
95.759	37.645	3	0.2
70.02	34.181	30.4	0.2
90.018	26.548	30.4	0.2
91.417	27.262	26	0.2
80.38	34.848	23	0.2
99.457	34.898	38.8	0.2
92.135	35.178	10	0.2
71.377	36.989	94.1	0.2
70.704	38.786	35	0.2
79.849	29.996	36.1	0.2
96.066	39.494	10	0.2
83.49	30.888	10	0.2
95.928	35.822	30.5	0.2
73.569	37.951	201.9	0.2
79.057	30.879	52.3	0.2
70.736	36.476	199.9	0.2
95.604	37.651	6.5	0.2
95.593	37.653	5.1	0.2
95.631	37.596	10.2	0.2
73.604	39.599	35	0.2
95.944	37.636	10	0.2
95.907	37.646	10	0.2
70.727	36.446	195.4	0.2
82.022	34.233	46.2	0.2
95.625	37.684	10	0.2
95.88	37.68	10	0.2
95.936	37.689	10	0.2
95.887	37.643	10	0.2
96.022	37.644	10	0.2
95.101	25.28	82.2	0.2
95.651	37.672	10	0.2
95.717	37.641	10	0.2
95.783	37.688	10	0.2
95.729	37.701	10	0.2
95.602	37.709	10	0.2
95.761	37.668	12.1	0.2
95.792	37.663	10	0.2
70.766	38.981	58.7	0.2
94.51	37.607	10	0.2
92.47	26.556	10	0.2
81.647	35.578	10	0.2
74.072	39.702	35	0.2
73.219	34.899	49.1	0.2
76.709	32.716	35	0.2
71.081	36.444	248.3	0.2
71.782	37.469	124.7	0.2
73.446	39.589	39.9	0.2
90.073	35.889	10	0.2
91.884	39.031	10	0.2
86.314	30.996	10	0.2
81.906	32.826	10	0.2
81.755	32.776	7.2	0.2
73.687	39.637	56.8	0.2
70.648	38.858	56	0.2
77.538	36.267	99.3	0.2
75.787	33.198	20.8	0.2
71.053	36.636	238.2	0.2
67.687	38.234	19.4	0.2
72.125	37.814	106.5	0.2
70.981	36.598	222.4	0.2
71.647	39.275	54.2	0.2
74.122	39.668	35	0.2
71.097	36.126	96	0.2
75.343	39.019	53	0.2
95.098	25.324	104.8	0.2
70.056	34.106	4	0.2
70.076	34.185	5.9	0.2
99.907	25.961	40.3	0.2
99.944	25.967	42.1	0.2
70.967	36.514	184	0.2
70.749	27.143	44.3	0.2
71.086	36.289	108.2	0.2
73.095	34.771	13.3	0.2
82.436	33.59	35	0.2
82.446	33.716	51.9	0.2
82.437	33.659	10	0.2
71.484	36.558	152.5	0.2
67.238	25.911	27.4	0.2
77.091	36.12	20	0.2
68.474	30.154	35.5	0.2
71.279	36.307	150	0.2
78.016	36.102	106.9	0.2
71.588	38.072	2.9	0.2
67.776	30.518	10	0.2
74.345	39.429	14.2	0.2
72.134	38.224	10	0.2
81.433	35.317	10	0.2
74.188	38.242	140.9	0.2
94.67	25.836	33	0.2
73.9	34.203	12	0.2
83.857	30.667	35	0.2
71.102	36.625	223.5	0.2
75.62	38.781	53.5	0.2
70.848	36.584	74.8	0.2
73.482	34.398	8.7	0.2
71.183	36.195	110.8	0.2
72.241	38.181	20	0.2
71.79	36.919	117.2	0.2
70.462	36.461	195.2	0.2
72.039	37.086	137.9	0.2
69.932	35.869	91.5	0.2
70.405	36.483	205.6	0.2
69.97	35.914	86.2	0.2
73.535	39.476	0.7	0.2
72.344	35.874	41.8	0.2
92.756	27.692	19.7	0.2
71.246	35.989	95.7	0.2
70.963	36.508	196.5	0.2
71.108	36.431	143.6	0.2
71.943	37.246	197.6	0.2
88.631	27.235	49.2	0.2
70.753	36.409	201.9	0.2
71.407	35.962	74.4	0.2
71.927	37.088	132.2	0.2
96.449	36.755	17.9	0.2
72.31	37.454	192	0.2
71.348	36.351	96.9	0.2
71.321	36.45	136.3	0.2
70.505	36.46	191	0.2
81.373	35.267	33.3	0.2
81.255	35.189	10	0.2
81.409	35.313	10	0.2
67.64	30.306	10	0.2
71.447	36.414	90.7	0.2
67.448	30.393	10	0.2
67.555	30.342	10	0.2
82.051	29.948	35.6	0.2
71.968	37.068	129	0.2
72.269	37.102	110.3	0.2
95.757	37.603	10	0.2
71.077	36.616	212.5	0.2
88.051	27.373	24.7	0.2
69.262	35.975	10	0.2
67.406	30.424	10.8	0.2
88.226	29.19	11.6	0.2
67.553	30.663	26.1	0.2
95.926	37.574	10	0.2
95.84	37.539	10	0.2
95.762	37.558	10	0.2
67.756	30.427	10	0.2
70.204	36.482	212.5	0.2
69.56	38.57	23.9	0.2
70.935	36.555	225.5	0.2
74.011	39.373	35	0.2
74.017	39.478	35	0.2
67.761	30.326	10	0.2
67.673	30.382	10	0.2
73.299	38.12	102.9	0.2
74.055	39.444	20	0.2
67.665	30.403	10	0.2
71.041	36.318	116.3	0.2
67.656	30.455	10	0.2
67.442	30.538	10	0.2
73.451	39.462	10	0.2
67.561	30.277	10	0.2
67.5	30.299	10	0.2
67.6	30.381	10	0.2
67.766	30.313	10	0.2
67.623	30.265	10	0.2
67.458	30.341	10	0.2
67.532	30.377	10	0.2
67.607	30.326	10	0.2
67.658	30.462	10	0.2
67.619	30.315	10	0.2
67.364	30.56	10	0.2
67.684	30.42	10	0.2
67.444	30.563	10	0.2
73.934	39.42	17.8	0.2
92.776	33.85	25.2	0.2
91.262	35.343	8.8	0.2
71.816	37.038	119	0.2
73.845	39.357	16.1	0.2
70.338	38.559	10	0.2
73.814	39.5	35	0.2
73.646	39.514	35	0.2
73.858	39.58	35	0.2
71.001	36.187	122.7	0.2
90.59	29.797	10	0.2
73.91	39.522	35	0.2
90.361	29.684	10	0.2
73.915	39.414	35	0.2
73.559	39.541	38.4	0.2
90.328	29.757	9	0.2
73.824	39.342	29.6	0.2
71.949	37.019	119.3	0.2
71.522	36.618	172	0.2
73.553	39.291	35	0.2
90.631	29.77	10	0.2
91.048	29.752	24.5	0.2
90.464	29.764	10	0.2
90.32	29.653	10	0.2
90.42	29.806	10	0.2
73.847	39.409	35	0.2
90.461	29.752	10	0.2
90.435	29.773	10	0.2
90.44	29.748	10	0.2
90.401	29.643	10	0.2
73.977	39.401	35	0.2
74.099	39.359	35	0.2
73.689	39.454	35	0.2
73.727	39.52	35	0.2
73.724	39.694	35.8	0.2
73.92	39.431	35	0.2
73.862	39.375	35	0.2
73.924	39.451	35	0.2
73.863	39.545	29.2	0.2
73.795	39.382	35	0.2
73.861	39.361	35	0.2
70.787	38.7	60.8	0.2
70.982	36.633	223.8	0.2
70.9	36.614	186.1	0.2
76.099	37.427	122.5	0.2
83.482	30.884	10	0.2
71.253	36.153	99.6	0.2
71.02	36.487	201	0.2
71.384	36.224	102.4	0.2
70.949	36.241	106.2	0.2
73.7	36.086	56.8	0.2
73.457	38.313	146.1	0.2
71.275	36.491	219.8	0.2
70.576	36.605	174.4	0.2
71.046	36.589	250.5	0.2
69.169	36.093	118.9	0.2
83.397	30.795	7.3	0.2
83.427	30.759	10	0.2
83.591	30.783	10	0.2
71.286	36.409	107	0.2
71.291	36.536	230.4	0.2
80.349	30.279	10	0.2
68.928	37.328	1.6	0.2
83.44	30.755	10	0.2
83.386	30.734	10	0.2
83.358	30.666	31.8	0.2
83.512	30.796	10	0.2
83.284	30.659	10	0.2
83.311	30.688	10	0.2
91.406	31.653	13.1	0.2
83.473	30.928	21.4	0.2
83.285	30.634	10	0.2
83.273	30.506	10	0.2
83.514	30.981	26	0.2
83.523	30.831	10	0.2
83.38	30.797	10	0.2
83.377	30.712	10	0.2
76.945	36.665	96.8	0.2
97.919	25.051	45.5	0.2
91.92	33.628	10	0.2
71.472	36.547	90.7	0.2
91.931	32.257	10	0.2
92.048	33.157	14.1	0.2
83.934	31.812	10	0.2
70.404	36.471	204.8	0.2
91.969	33.118	10	0.2
70.388	35.496	84.1	0.2
85.173	32.288	17.3	0.2
71.53	36.705	167.4	0.2
95.204	29.93	10	0.2
71.084	36.656	204.5	0.2
72.19	37.27	145.4	0.2
70.508	36.142	127	0.2
87.093	37.74	10	0.2
92.079	33.171	20.3	0.2
95.542	39.4	2	0.2
69.561	35.294	10	0.2
71.34	36.85	101.4	0.2
69.583	35.397	31.5	0.2
73.176	39.517	49.1	0.2
95.33	25.972	72	0.2
81.177	35.164	10	0.2
96.321	29.325	35	0.2
71.872	39.405	32.7	0.2
88.36	35.777	10	0.2
88.307	35.658	10	0.2
88.343	35.711	10	0.2
71.899	36.149	120.4	0.2
96.585	25.38	35	0.2
68.584	29.677	30.8	0.2
70.234	36.474	222.9	0.2
92.099	33.305	36.5	0.2
92.016	33.205	44.4	0.2
92.153	33.29	10	0.2
91.27	35.289	10	0.2
70.744	36.425	193.1	0.2
81.083	29.459	29	0.2
92.09	33.159	10	0.2
92.087	33.242	10	0.2
92.081	33.176	10	0.2
91.945	33.116	10	0.2
91.961	33.182	10	0.2
85.243	32.447	10	0.2
92.116	33.169	10	0.2
70.69	36.497	195.4	0.2
71.538	36.613	146.7	0.2
72.146	37.347	224.2	0.2
71.812	37.04	153.5	0.2
71.063	36.48	163	0.2
70.948	36.5	188.8	0.2
81.629	35.677	10	0.2
70.607	36.439	195.6	0.2
70.748	36.408	218.1	0.2
77.237	36.857	112.3	0.2
81.261	35.101	10	0.2
71.596	37.197	110.6	0.2
72.714	38.147	110.5	0.2
85.227	32.625	10	0.2
81.158	35.022	10	0.2
71.201	36.628	219.7	0.2
92.244	26.07	43.8	0.2
70.575	36.623	180.8	0.2
85.214	32.455	10	0.2
74.96	39.345	10	0.2
70.886	36.548	217.4	0.2
71.949	37.166	153.5	0.2
96.915	26.106	30.2	0.2
70.858	36.344	134.2	0.2
71.259	36.622	179.4	0.2
71.608	36.35	96.5	0.2
87.691	33.045	11.6	0.2
81.715	35.696	10	0.2
71.072	36.502	200.2	0.2
81.644	35.6	10	0.2
81.497	35.392	10	0.2
81.595	35.696	10	0.2
81.673	35.754	10	0.2
71.26	36.164	95.9	0.2
81.382	35.267	10	0.2
81.097	34.991	37.6	0.2
81.573	35.628	10	0.2
81.677	35.719	11.1	0.2
81.338	35.299	10	0.2
81.365	35.217	10	0.2
81.724	35.685	21.9	0.2
81.67	35.657	10	0.2
81.582	35.604	10	0.2
81.628	35.445	12.4	0.2
81.478	35.497	10	0.2
81.015	35.106	10	0.2
81.44	35.314	10	0.2
81.371	35.491	10	0.2
81.538	35.42	10	0.2
81.415	35.595	10	0.2
81.59	35.419	10	0.2
81.466	35.325	10	0.2
81.309	35.167	10	0.2
81.022	35.267	10	0.2
81.601	35.319	10	0.2
81.409	35.457	10	0.2
81.398	35.505	10	0.2
81.531	29.76	10	0.2
71.16	36.669	210.6	0.2
96.977	27.133	17.2	0.2
73.29	34.609	18.7	0.2
71.776	37.076	122.9	0.2
72.056	37.226	118.3	0.2
71.959	37.077	155.5	0.2
70.925	36.461	193.4	0.2
71.234	36.536	203	0.2
71.155	36.454	102.4	0.2
95.123	32.047	35.9	0.2
70.181	36.494	214.2	0.2
94.975	31.959	49.8	0.2
85.425	32.428	10	0.2
85.144	32.364	10	0.2
85.262	32.349	5.4	0.2
85.143	32.168	10	0.2
85.462	32.437	10	0.2
70.767	36.428	204.8	0.2
73.233	37.97	59.9	0.2
95.963	29.052	53.8	0.2
71.105	36.111	114.7	0.2
85.418	32.343	10	0.2
85.382	32.387	10	0.2
70.981	36.54	194.4	0.2
85.146	32.312	10	0.2
85.361	32.301	10	0.2
85.186	32.436	19.7	0.2
85.147	32.293	10	0.2
71.077	36.456	196.2	0.2
70.305	36.425	217.8	0.2
84.534	36.408	40	0.2
70.954	36.401	187.6	0.2
69.953	31.074	44	0.2
67.987	38.29	45.7	0.2
69.942	30.583	26.1	0.2
75.118	39.451	56.4	0.2
98.25	30.107	35	0.2
70.295	36.563	206.8	0.2
72	37.135	179.6	0.2
71.182	36.493	214.8	0.2
77.478	34.99	15.5	0.2
71.18	36.574	194.9	0.2
90.907	38.594	23.7	0.2
71.058	36.623	203.6	0.2
70.204	30.063	19.2	0.2
71.974	37.167	137.1	0.2
71.097	36.529	103.1	0.2
71.025	36.591	245.7	0.2
71.734	36.422	113	0.2
70.828	36.509	185.5	0.2
77.057	28.555	10	0.2
69.524	29.652	35	0.2
69.854	36.225	134.2	0.2
73.772	38.592	112	0.2
92.296	29.318	10	0.2
88.489	35.801	10	0.2
80.047	36.674	43.1	0.2
68.604	29.541	25	0.2
71.226	36.241	110.1	0.2
71.417	37.965	10	0.2
73.332	35.429	52.6	0.2
95.481	29.387	24.3	0.2
71.459	36.601	169.1	0.2
73.264	38.155	131.3	0.2
70.862	36.458	174.7	0.2
85.38	27.945	16.1	0.2
70.367	36.449	214.1	0.2
76.753	35.304	10	0.2
70.714	39.499	10	0.2
77.614	27.794	10	0.2
71.153	36.683	220.5	0.2
71.097	36.158	179.2	0.2
76.336	32.685	10	0.2
72.421	37.427	200.8	0.2
71.184	36.583	242.2	0.2
69.722	36.315	133.7	0.2
86.326	38.047	11.9	0.2
72.182	37.601	126.5	0.2
70.351	36.588	210.5	0.2
69.792	30.612	20	0.2
71.463	36.231	90	0.2
72.211	37.28	218	0.2
70.77	36.446	207.6	0.2
97.83	39.218	10	0.2
70.105	36.616	268.5	0.2
71.968	37.12	159.9	0.2
71.348	36.166	87.5	0.2
89.214	30.033	15.1	0.2
69.821	37.93	35	0.2
72.047	37.244	164	0.2
71.37	36.485	225.2	0.2
71.351	36.951	128.2	0.2
71.084	36.571	229.5	0.2
73.207	34.769	55.1	0.2
87.737	27.344	35	0.2
71.718	37.093	117	0.2
82.008	34.377	53.6	0.2
71.978	37.545	109.9	0.2
71.416	39.107	11.2	0.2
71.311	36.309	109.1	0.2
76.782	36.349	83.9	0.2
69.98	39.829	35	0.2
77.177	39.588	54.8	0.2
77.194	39.577	40.3	0.2
70.445	35.501	133.1	0.2
70.364	36.077	125.5	0.2
78.239	30.881	19	0.2
70.485	38.936	10	0.2
81.969	34.084	10	0.2
71.238	36.443	103.7	0.2
70.743	36.485	212.7	0.2
88.628	31.765	51.1	0.2
70.957	36.453	214.6	0.2
74.516	39.698	48.5	0.2
71.797	37.211	131.2	0.2
96.581	25.429	52.7	0.2
70.515	38.605	40.7	0.2
67.899	35.784	10	0.2
94.24	25.946	15.4	0.2
71.129	36.622	223	0.2
71.727	36.659	112.4	0.2
70.769	36.43	193	0.2
68.903	37.296	31.1	0.2
70.972	36.541	104.9	0.2
71.953	36.929	154.7	0.2
72.277	37.407	197.2	0.2
75.831	38.107	120.9	0.2
71.367	36.664	185.4	0.2
71.441	36.357	110.1	0.2
73.684	34.249	15	0.2
69.848	35.489	16.3	0.2
90.738	32.963	57.4	0.2
81.927	34.043	10	0.2
71.384	36.273	104.1	0.2
71.194	36.527	204.6	0.2
88.236	27.334	42.8	0.2
88.147	27.276	15.4	0.2
80.961	35.035	50.2	0.2
70.913	36.466	204	0.2
72.176	37.178	200.2	0.2
81.871	34.242	30.4	0.2
97.787	31.355	12.1	0.2
82.101	34.057	10	0.2
81.842	34.227	10	0.2
81.989	33.963	10	0.2
81.889	34.072	13.3	0.2
81.942	34.126	13.5	0.2
89.982	34.674	48.6	0.2
81.841	34.179	10	0.2
82.042	34.251	10	0.2
81.858	34.234	10	0.2
97.834	38.414	10	0.2
97.978	33.084	20.5	0.2
70.497	36.447	203.9	0.2
71.448	36.525	48.3	0.2
70.919	36.163	124.1	0.2
70.933	36.474	212.6	0.2
69.005	30.377	10	0.2
71.385	36.639	181.7	0.2
72.939	39.56	35	0.2
74.767	39.259	16.5	0.2
72.772	39.279	9.1	0.2
71.393	36.539	183.9	0.2
72.21	37.54	207.5	0.2
69.499	36.259	160.4	0.2
89.421	35.689	40.4	0.2
72.069	37.554	82.9	0.2
71.702	36.797	150	0.2
70.83	36.235	167.3	0.2
71.624	39.222	55.3	0.2
89.41	35.638	44.6	0.2
89.433	35.623	35.3	0.2
69.302	36.517	32.2	0.2
70.859	36.503	184.6	0.2
81.144	29.44	5.8	0.2
69.09	36.438	10	0.2
70.9	36.468	179.5	0.2
71.508	36.226	104.3	0.2
72.844	37.834	135.6	0.2
90.661	33.191	35	0.2
70.492	36.413	211.3	0.2
70.907	36.559	199.4	0.2
71.753	37.244	123.7	0.2
71.667	37.009	115.6	0.2
72.116	37.306	204.8	0.2
69.199	38.502	37.9	0.2
70.991	36.451	189.9	0.2
72.971	36.728	53.8	0.2
78.582	32.098	35	0.2
91.768	37.688	10	0.2
71.373	38.965	35	0.2
70.265	39.822	10	0.2
72.265	37.43	197.8	0.2
82.73	31.038	10	0.2
74.171	35.891	55	0.2
71.103	36.319	107.2	0.2
74.544	39.607	35	0.2
71.251	36.367	227.3	0.2
72.68	38.551	97.2	0.2
70.602	36.417	197.9	0.2
70.127	36.385	195.7	0.2
70.883	36.277	208.6	0.2
73.404	38.167	144.6	0.2
69.987	36.701	10	0.2
70.94	38.662	35	0.2
71.322	36.564	247	0.2
80.521	29.76	6.6	0.2
72.197	37.597	116.4	0.2
73.672	38.422	142.2	0.2
71.476	39.436	55.4	0.2
81.569	29.49	27.7	0.2
70.207	36.289	194	0.2
76.601	36.658	105.7	0.2
78.225	35.472	14.9	0.2
89.783	35.272	10	0.2
71.143	36.366	145.9	0.2
77.46	39.352	10	0.2
70.69	36.532	225.6	0.2
70.196	36.288	163.4	0.2
69.22	38.246	10	0.2
67.9	29.568	32.9	0.2
72.123	37.392	182	0.2
72.566	37.628	152.1	0.2
71.274	36.627	232.8	0.2
70.85	36.266	66.6	0.2
71.239	36.375	135.4	0.2
80.41	34.774	15.1	0.2
71.401	36.727	171.6	0.2
68.73	37.364	10	0.2
68.808	37.13	10	0.2
71.401	36.116	87.2	0.2
70.232	36.349	198.1	0.2
69.882	36.297	114.3	0.2
96.033	33.062	10	0.2
96.208	32.974	15.7	0.2
96.208	32.978	10	0.2
70.77	36.63	198.8	0.2
69.303	33.937	33.3	0.2
69.995	36.853	10.1	0.2
73.971	34.946	47.9	0.2
71.711	39.152	10	0.2
71.795	39.161	10	0.2
71.507	39.229	10	0.2
71.262	36.163	79.3	0.2
71.213	36.727	10	0.2
70.673	36.189	189.5	0.2
70.968	36.455	194.7	0.2
72.549	37.648	194.9	0.2
98.939	30.726	40.5	0.2
67.336	36.56	20	0.2
96.858	26.209	27.2	0.2
76.241	33.148	66.8	0.2
95.756	26.029	106.3	0.2
80.998	29.504	17.6	0.2
94.97	30.347	38.7	0.2
73.136	34.6	10	0.2
95.653	35.255	35	0.2
92.242	26.788	10	0.2
68.46	29.294	10	0.2
68.428	29.345	10	0.2
73.798	34.789	10	0.2
73.747	34.756	12	0.2
73.197	34.615	13.5	0.2
70.144	36.482	170.3	0.2
73.887	33.129	10	0.2
95.032	31.854	61.8	0.2
70.82	36.435	177.3	0.2
95.079	31.694	10	0.2
89.665	35.409	10	0.2
73.597	34.408	10	0.2
89.541	35.286	5.6	0.2
89.598	35.28	10	0.2
91.632	26.863	10	0.2
95.053	31.715	5.4	0.2
81.383	33.64	49.2	0.2
88.388	27.382	30	0.2
73.746	34.337	10	0.2
92.145	27.233	49.3	0.2
74.283	38.049	179.5	0.2
73.276	34.793	10	0.2
86.383	27.245	14.3	0.2
73.177	34.678	10	0.2
80.483	30.288	50.6	0.2
73.858	34.197	10	0.2
91.163	33.864	10	0.2
69.597	34.649	57.3	0.2
69.789	36.001	126	0.2
73.396	38.126	132.1	0.2
85.01	31.44	37.3	0.2
70.774	36.337	208.7	0.2
87.773	34.526	10	0.2
78.581	32.791	10	0.2
71.518	39.087	34.7	0.2
73.927	34.083	10	0.2
71.591	39.351	79	0.2
73.672	39.509	3	0.2
93.957	36.576	10	0.2
75.839	39.962	57.2	0.2
70.292	31.805	10	0.2
96.197	25.01	12	0.2
73.39	34.735	10	0.2
73.351	34.611	10	0.2
70.663	36.467	204.3	0.2
69.461	36.173	35	0.2
73.298	34.585	10	0.2
73.237	34.621	10	0.2
93.296	35.829	21.5	0.2
73.933	34.921	10	0.2
79.255	30.476	44	0.2
72.548	39.219	35	0.2
72.368	39.449	35	0.2
82.021	29.278	35	0.2
82.344	29.172	10	0.2
71.272	36.333	35	0.2
71.383	36.866	85.8	0.2
70.34	29.985	10	0.2
73.124	34.702	10	0.2
70.116	36.167	126.2	0.2
99.115	30.921	1	0.2
71.275	36.462	245.6	0.2
68.285	30.255	10	0.2
73.011	34.695	10	0.2
99.818	30.11	21.7	0.2
73.126	34.65	10	0.2
73.13	34.709	10	0.2
96.379	26.466	90.7	0.2
70.182	36.481	208.6	0.2
75.563	34.507	10	0.2
69.057	29.331	10	0.2
71.301	34.876	10	0.2
73.385	34.52	10	0.2
81.868	29.731	49.5	0.2
73.183	34.707	10	0.2
84.863	28.39	10	0.2
81.857	29.731	47.1	0.2
88.748	33.888	50.2	0.2
81.577	29.525	48.5	0.2
88.881	33.896	9.4	0.2
73.628	34.421	10	0.2
73.196	34.661	10	0.2
73.928	34.206	16.2	0.2
81.208	30.146	49.9	0.2
73.145	34.794	10	0.2
73.09	34.826	10	0.2
73.031	34.821	10	0.2
73.042	34.854	10	0.2
73.262	34.673	3.7	0.2
96.05	25.568	102.8	0.2
67.55	31.961	10	0.2
71.457	36.971	101.9	0.2
73.227	34.705	10	0.2
73.106	34.737	10	0.2
73.045	34.61	10	0.2
73.055	34.755	10	0.2
72.985	34.786	10	0.2
73.087	34.763	10	0.2
73.192	34.838	10	0.2
73.93	33.954	10	0.2
74.003	34.014	10	0.2
73.122	34.833	10	0.2
69.539	38.63	10	0.2
73.597	34.562	10	0.2
73.115	34.664	10	0.2
73.186	34.779	10	0.2
73.134	34.742	10	0.2
73.045	34.771	10	0.2
73.143	34.684	10	0.2
73.214	34.679	10	0.2
86.174	34.628	10	0.2
73.203	34.496	10	0.2
73.101	34.779	8	0.2
73.704	34.42	10	0.2
73.337	34.573	10	0.2
73.038	34.764	10	0.2
72.889	34.761	10	0.2
73.747	34.839	10	0.2
73.284	34.635	10	0.2
73.945	34.483	10	0.2
73.003	34.712	10	0.2
73.7	34.349	10	0.2
73.355	34.762	10	0.2
73.192	34.61	10	0.2
73.114	34.782	10	0.2
73.135	34.658	10	0.2
73.099	34.544	10	0.2
73.324	34.636	10	0.2
73.242	34.579	10	0.2
73.165	34.722	10	0.2
73.198	34.702	10	0.2
73.158	34.569	10	0.2
73.066	34.708	10	0.2
73.224	34.66	10	0.2
73.153	34.608	10	0.2
73.044	34.642	10	0.2
73.144	34.819	10	0.2
73.121	34.763	10	0.2
73.196	34.641	10	0.2
73.115	34.638	10	0.2
73.225	34.625	10	0.2
73.205	34.651	10	0.2
73.264	34.666	10	0.2
73.315	34.67	10	0.2
73.2	34.597	10	0.2
73.089	34.702	10	0.2
73.168	34.798	10	0.2
73.668	34.4	10	0.2
73.157	34.626	10	0.2
73.367	34.741	10	0.2
73.817	34.774	10	0.2
71.63	36.286	10	0.2
73.147	34.913	10	0.2
73.373	34.247	10	0.2
73.063	34.635	10	0.2
73.252	34.62	10	0.2
73.272	34.75	10	0.2
73.051	34.454	10	0.2
73.114	34.715	10	0.2
72.996	34.621	10	0.2
73.225	34.625	10	0.2
73.126	34.646	10	0.2
73.043	34.726	10	0.2
73.182	34.63	10	0.2
73.243	34.644	10	0.2
73.156	34.759	10	0.2
73.075	34.686	10	0.2
73.125	34.705	10	0.2
73.005	34.601	10	0.2
73.183	34.748	10	0.2
73.613	34.297	10	0.2
73.622	34.251	10	0.2
73.087	34.778	10	0.2
73.888	34.202	10	0.2
73.247	34.688	10	0.2
73.016	34.704	10	0.2
73.123	34.788	10	0.2
73.346	34.582	10	0.2
73.633	34.362	10	0.2
73.083	34.832	10	0.2
73.306	34.65	10	0.2
73.252	34.682	10	0.2
73.161	34.591	10	0.2
73.47	34.63	10	0.2
73.141	34.704	10	0.2
73.408	34.536	10	0.2
73.255	34.712	10	0.2
73.244	34.612	10	0.2
73.102	34.675	10	0.2
73.46	34.656	10	0.2
73.423	34.712	10	0.2
73.181	34.59	10	0.2
73.607	34.252	10	0.2
73.152	34.755	10	0.2
73.13	34.706	10	0.2
73.234	34.636	10	0.2
73.561	34.166	10	0.2
73.235	34.694	10	0.2
73.807	34.122	10	0.2
73.665	34.813	10	0.2
73.287	34.748	10	0.2
73.07	34.63	10	0.2
73.241	34.852	10	0.2
73.729	34.392	10	0.2
73.061	34.817	10	0.2
73.319	34.668	10	0.2
73.07	34.625	10	0.2
73.158	34.718	10	0.2
73.483	34.403	10	0.2
73.472	34.279	10	0.2
73.267	34.653	10	0.2
73.064	34.629	10	0.2
73.188	34.766	10	0.2
73.159	34.586	10	0.2
92.897	34.827	10	0.2
69.96	38.659	48	0.2
69.95	38.632	44.1	0.2
75.268	38.162	131.9	0.2
70.635	36.466	73.2	0.2
71.258	36.48	192.2	0.2
79.151	30.406	10	0.2
69.214	36.269	17.6	0.2
87.419	27.636	38.8	0.2
70.746	36.365	215	0.2
79.239	36.993	10	0.2
71.633	36.306	106.2	0.2
79.169	36.944	17.9	0.2
79.667	39.723	40.5	0.2
88.168	31.223	54	0.2
70.9	36.466	202.7	0.2
73.708	35.694	95.1	0.2
69.639	33.805	35	0.2
70.73	36.484	224.2	0.2
70.259	36.15	122.1	0.2
69.762	35.453	82.9	0.2
70.718	36.387	209.1	0.2
72.048	37.261	177.6	0.2
93.388	26.413	26.1	0.2
69.461	30.003	10	0.2
70.183	35.84	80.6	0.2
76.312	32.729	20	0.2
96.089	28.794	46.1	0.2
70.433	36.42	210	0.2
73.243	39.451	14.6	0.2
69.608	36.24	10	0.2
71.078	36.346	235.7	0.2
70.685	34.467	17	0.2
87.92	27.205	44.4	0.2
95.691	26.072	83.7	0.2
72.443	37.566	182.8	0.2
67.77	35.761	10	0.2
89.484	35.693	38.2	0.2
71.044	36.501	220.7	0.2
67.804	30.271	24.3	0.2
70.662	36.527	164.4	0.2
72.035	39.041	10	0.2
92.676	31.613	28.8	0.2
85.172	30.6	37.5	0.2
90.261	30.097	97.7	0.2
71.4	32.61	13.8	0.2
98.245	36.774	42.3	0.2
76.359	32.567	31.3	0.2
71.499	36.351	141.4	0.2
83.699	30.356	55.8	0.2
83.67	30.527	10	0.2
83.756	30.323	10	0.2
83.681	30.588	10	0.2
71.618	36.37	124.2	0.2
87.926	28.259	70.7	0.2
94.842	25.477	67.2	0.2
71.226	36.317	106.4	0.2
77.708	39.874	20.5	0.2
95.285	26.08	68.9	0.2
71.241	36.703	79.5	0.2
69.646	30.491	6	0.2
83.761	30.616	49.5	0.2
71.039	36.125	67.3	0.2
68.038	30.378	51.9	0.2
71.526	36.345	108.6	0.2
76.624	32.534	12	0.2
70.636	34.443	7.8	0.2
86.092	27.738	10	0.2
75.585	39.268	24.4	0.2
73.367	34.679	21.6	0.2
95.563	26.125	75.5	0.2
67.965	35.531	10	0.2
80.696	29.646	10	0.2
80.965	29.439	10	0.2
98.859	25.122	36.5	0.2
96.603	25.434	44.2	0.2
70.675	36.109	109.6	0.2
71.458	36.425	89	0.2
93.178	35.677	10	0.2
93.168	32.525	48.4	0.2
77.392	39.919	49	0.2
98.179	25.149	37.4	0.2
71.829	39.163	51.9	0.2
71.883	39.128	44.2	0.2
71.677	39.239	27.7	0.2
92.662	32.15	10	0.2
71.913	39.119	54.7	0.2
71.767	39.204	10	0.2
71.224	39.559	10	0.2
71.826	39.422	43.1	0.2
71.761	39.146	10	0.2
71.797	39.243	54.3	0.2
72.119	36.622	108.5	0.2
76.512	32.442	34.6	0.2
74.534	35.39	10	0.2
74.52	35.267	10	0.2
74.409	35.367	18.8	0.2
74.254	35.372	10	0.2
74.511	35.407	10	0.2
92.893	31.754	10	0.2
81.228	31.034	10	0.2
70.495	38.528	38.3	0.2
99.169	25.073	30.2	0.2
71.054	36.793	65.1	0.2
