longitude	latitude	depth	Scaled Size
70.1651	30.2409	24.67	0.1
89.1875	27.0268	50.32	0.1
70.8196	36.5751	211.46	0.1
71.4161	36.6957	146.91	0.1
70.7096	36.7057	261.42	0.1
70.4939	36.5054	200.83	0.1
71.1977	36.1167	97.71	0.1
70.809	36.5573	187.31	0.1
85.6292	27.7118	21.15	0.1
76.0777	32.9944	40.2	0.1
71.078	36.3944	124.61	0.1
70.2478	36.5306	195.73	0.1
97.8505	31.1369	10	0.1
99.573	26.1789	10	0.1
70.3108	36.5279	205.91	0.1
72.5322	37.9452	56.64	0.1
70.4041	36.5376	215.39	0.1
76.043	32.8455	58.67	0.1
69.9131	37.6295	4.8	0.1
73.2678	38.5322	111.7	0.1
89.2272	34.7456	11.97	0.1
89.6622	34.8454	11.42	0.1
71.2393	36.7026	186.45	0.1
73.7488	39.6119	38.13	0.1
84.2685	29.6353	10	0.1
84.2327	29.6637	10	0.1
70.1989	36.4794	203.21	0.1
71.1763	36.7887	82.99	0.1
87.9565	29.4663	10	0.1
68.7772	33.7119	25.24	0.1
87.8553	29.5248	24.65	0.1
70.5351	36.3695	146.4	0.1
70.6516	36.4196	211.62	0.1
70.313	36.4912	203.28	0.1
70.9159	36.3396	94.05	0.1
71.8376	37.1902	164.49	0.1
70.5999	36.4498	205.07	0.1
70.3951	36.0766	117.84	0.1
85.0515	28.0269	19.01	0.1
72.1614	37.5367	191.46	0.1
73.1712	38.7971	10	0.1
69.7999	36.5317	47.9	0.1
70.2817	36.4524	200.56	0.1
70.6232	36.4294	211.67	0.1
71.1002	36.2347	97.32	0.1
70.4554	36.4844	200.94	0.1
87.8145	29.4873	10	0.1
88.0054	29.7043	10	0.1
68.5845	38.8582	10	0.1
71.2144	36.5107	85.67	0.1
71.0407	36.7924	88.84	0.1
69.3645	36.1342	102.3	0.1
71.3903	36.6959	177.62	0.1
70.8024	36.5421	192.7	0.1
67.5783	35.649	19.03	0.1
73.1124	38.7426	10	0.1
70.6274	36.5007	202.74	0.1
72.5535	38.8837	10	0.1
72.5048	37.9288	15.18	0.1
72.1566	37.395	219.41	0.1
74.6956	38.9667	54.75	0.1
70.6786	36.4237	206.22	0.1
68.2822	35.8427	47.34	0.1
70.985	35.9606	100.6	0.1
70.168	36.5294	191.46	0.1
72.6789	38.0315	10	0.1
81.42	29.1913	10	0.1
75.803	39.9293	48.51	0.1
72.4653	38.0832	10	0.1
93.0894	26.2583	48.5	0.1
78.026	37.596	40.48	0.1
73.1275	38.6271	21.11	0.1
72.3466	38.3124	10	0.1
73.1855	38.2095	155.17	0.1
82.2113	34.101	10	0.1
71.3647	36.7146	177.11	0.1
71.1905	36.531	85.7	0.1
70.823	36.3076	126.73	0.1
70.6886	36.3942	210.24	0.1
95.7458	29.6312	24.84	0.1
73.1944	38.6971	10	0.1
73.1913	38.7195	10	0.1
70.2848	36.5115	197.58	0.1
70.3172	36.5008	203.87	0.1
73.0963	38.7816	10	0.1
72.4245	38.3602	10	0.1
73.2647	38.7568	10	0.1
73.3434	38.262	19.19	0.1
73.0993	38.7418	10	0.1
73.2147	38.7498	10	0.1
72.7196	38.2746	10	0.1
72.9144	38.3631	10	0.1
73.6527	39.0576	12.33	0.1
73.3816	39.1564	10	0.1
73.0281	38.5231	10	0.1
72.9856	38.5179	10	0.1
73.1202	38.6979	10	0.1
70.5092	36.1541	118.17	0.1
73.1113	38.8211	10	0.1
71.511	37.3127	109.67	0.1
69.7227	35.9912	97.47	0.1
69.2819	35.9493	45.02	0.1
70.8177	36.4459	102.43	0.1
71.0579	36.5237	125.93	0.1
75.5499	39.9913	57.21	0.1
78.7325	31.373	35	0.1
72.5817	39.1474	13.72	0.1
87.7802	31.6879	11.43	0.1
71.2626	36.4905	98.83	0.1
71.1867	36.7278	186.45	0.1
71.2726	36.4739	98.24	0.1
72.1706	37.4012	211.85	0.1
90.85	38.4374	10	0.1
68.92	34.3627	10.18	0.1
70.3098	36.5039	200.98	0.1
71.6159	37.2561	114.51	0.1
70.4923	36.2986	120.7	0.1
77.1563	39.7239	10	0.1
70.4006	36.4837	202.01	0.1
71.451	37.084	108.96	0.1
71.167	36.5552	222.58	0.1
70.6224	36.3012	138.71	0.1
75.4859	38.3714	141.71	0.1
70.3463	36.5646	205.55	0.1
70.3617	36.5148	206.87	0.1
67.0558	31.5433	20.04	0.1
70.66	36.4582	204.83	0.1
70.3048	36.5177	195.41	0.1
70.3502	36.5075	208.08	0.1
70.4874	36.5004	203.02	0.1
68.9948	34.3967	13.26	0.1
70.4026	36.4941	182.41	0.1
96.7414	26.6982	29.65	0.1
70.7011	36.5889	218.42	0.1
69.5063	36.4715	33.29	0.1
71.0357	36.1758	97.07	0.1
70.3246	36.5244	198.57	0.1
70.2865	36.5078	199.7	0.1
70.283	36.5111	204.83	0.1
70.3214	36.533	197.92	0.1
71.1327	36.6742	216.95	0.1
70.3745	36.5036	211.66	0.1
70.3525	36.5276	208.55	0.1
70.3405	36.5212	199.96	0.1
70.2516	36.5262	216.44	0.1
70.3178	36.5177	199.77	0.1
70.2149	36.4639	204.31	0.1
70.2776	36.5236	196.51	0.1
70.2511	36.4838	199.64	0.1
70.2941	36.5367	210.26	0.1
70.3194	36.5162	209.1	0.1
70.2991	36.5164	196.96	0.1
70.3065	36.5211	208.12	0.1
70.4245	36.5271	198.54	0.1
70.307	36.5004	202.87	0.1
73.2331	39.5861	70.11	0.1
70.3375	36.4971	214.61	0.1
70.3272	36.5229	197.38	0.1
70.4075	36.5443	217.27	0.1
70.3241	36.4929	211.16	0.1
71.2837	36.5845	227.92	0.1
70.4716	36.5145	190.81	0.1
70.7958	36.2335	212.91	0.1
70.32	36.4921	200.84	0.1
70.2743	36.481	209.17	0.1
77.9005	36.3253	88.64	0.1
95.1918	32.0156	43.24	0.1
70.4277	29.7336	27.67	0.1
69.9194	29.3004	20	0.1
69.9062	29.8143	24.74	0.1
70.2625	29.5481	10	0.1
70.265	29.4472	22.83	0.1
70.2972	29.5365	26.87	0.1
95.1051	32.0359	35.05	0.1
69.6569	36.1658	105.03	0.1
69.1746	39.6217	20.9	0.1
72.0982	37.7369	126.04	0.1
70.9248	36.6557	214.31	0.1
71.1998	36.3588	96.2	0.1
70.8043	36.5675	189.2	0.1
73.3545	38.4876	123.17	0.1
94.7913	31.9029	10	0.1
71.0948	36.594	220.38	0.1
98.1679	34.3248	10	0.1
86.3729	28.9796	10	0.1
69.974	35.6427	112.3	0.1
88.8009	27.2548	48.22	0.1
78.0871	37.4883	10	0.1
86.3397	28.8999	10	0.1
76.9677	31.5958	36.04	0.1
70.5999	36.8064	316.59	0.1
84.8817	27.8771	34.7	0.1
85.9838	27.6712	14.04	0.1
73.5888	39.4033	23.17	0.1
86.1479	27.7479	10	0.1
86.4956	31.4974	10	0.1
86.1587	27.7703	10	0.1
86.0343	27.6395	10	0.1
70.9869	36.6923	231.49	0.1
71.119	36.3869	102.05	0.1
98.341	30.9637	24.91	0.1
98.37	30.95	5	0.1
71.2298	36.5021	224.54	0.1
70.9179	36.5696	194.05	0.1
70.6493	38.7303	11.04	0.1
75.0729	39.5327	10	0.1
69.9845	30.6508	24.83	0.1
85.8162	27.7769	10	0.1
74.5874	38.2777	147.45	0.1
71.8102	37.2727	142.88	0.1
69.4784	28.3779	16.75	0.1
71.075	36.4854	122.4	0.1
91.6928	26.5308	48.82	0.1
71.0109	36.389	89.06	0.1
72.1209	37.4908	189.33	0.1
71.0954	36.4122	163.41	0.1
71.293	36.6042	228.73	0.1
71.3604	37.3399	97.89	0.1
85.0633	27.6915	10	0.1
72.0998	37.4628	195.28	0.1
86.1894	27.5875	7.48	0.1
70.8303	36.5803	205.73	0.1
71.6628	37.3374	129.81	0.1
73.8758	39.5429	46.72	0.1
87.7942	31.6437	14.92	0.1
89.5568	26.0549	18.5	0.1
70.2692	36.5223	201.76	0.1
70.9972	36.6472	208.86	0.1
71.3156	36.6416	156.88	0.1
93.9252	33.424	10	0.1
71.27	36.4247	104.72	0.1
70.8032	36.5351	193.53	0.1
78.3246	35.9454	72.87	0.1
92.8261	26.1923	47.23	0.1
70.2926	36.4998	205.89	0.1
70.6985	36.7142	69.03	0.1
78.4226	37.155	39.4	0.1
70.8277	36.675	82.34	0.1
75.4937	27.3767	14.2	0.1
78.0609	37.5331	41.86	0.1
68.3813	37.4273	10	0.1
71.0463	36.4605	114.98	0.1
86.2819	27.6836	16.02	0.1
77.451	35.8299	76.73	0.1
85.6673	27.6519	10	0.1
89.5164	25.432	13.7	0.1
67.3041	31.8793	20.77	0.1
71.9229	37.3378	199.13	0.1
95.8334	29.6875	27.31	0.1
71.8859	37.3721	163.75	0.1
94.2905	37.8104	10	0.1
84.5014	35.2707	20.22	0.1
87.2202	28.3466	10.53	0.1
74.125	38.1999	175.51	0.1
71.1079	36.2579	98.85	0.1
90.2598	26.0142	42.95	0.1
71.0618	37.1714	93.72	0.1
72.0198	35.2373	72.03	0.1
86.1322	27.9066	10.44	0.1
69.4254	37.593	8.54	0.1
70.5858	36.3773	144.64	0.1
74.4102	38.1527	60.55	0.1
87.8566	27.3759	10	0.1
73.3111	34.6642	29.17	0.1
89.0539	33.8258	10	0.1
94.8054	30.4022	32.63	0.1
94.9074	30.3165	32.77	0.1
85.3301	27.6651	2.64	0.1
70.4428	36.495	154.65	0.1
70.0564	36.495	230.19	0.1
84.8043	28.2257	10	0.1
70.5748	38.6514	10	0.1
70.4616	36.1009	103.62	0.1
95.0135	30.3637	34.91	0.1
70.0061	36.5183	220.75	0.1
80.3368	30.3652	10	0.1
70.1713	34.3883	50.3	0.1
71.7551	37.3348	127.56	0.1
73.912	38.5571	120.17	0.1
94.9657	30.3228	33.4	0.1
87.6636	28.7475	34.28	0.1
85.6808	28.532	10	0.1
95.0443	30.2889	35.64	0.1
81.0628	35.5398	23.43	0.1
91.184	27.3538	32.22	0.1
71.2466	37.4101	96.55	0.1
71.4692	36.7367	92.36	0.1
78.8949	37.2601	10	0.1
71.1658	36.5206	242.13	0.1
69.7492	35.3898	97.02	0.1
74.7771	39.7249	44.04	0.1
85.2824	27.7012	14.54	0.1
86.8138	33.1185	43.72	0.1
95.047	30.3099	40.39	0.1
71.1292	36.9035	84.39	0.1
71.0152	36.4182	129.71	0.1
72.4886	37.9667	140.19	0.1
79.1538	30.4476	10	0.1
94.944	30.3823	35.94	0.1
67.6036	35.6289	5.81	0.1
69.2581	36.8331	13.55	0.1
69.2987	36.9174	24.08	0.1
83.3035	32.7191	10	0.1
70.3008	36.5603	203.77	0.1
70.8415	36.6593	220.7	0.1
77.8219	37.7525	43.07	0.1
78.1263	37.4521	31.9	0.1
73.738	34.3654	25.36	0.1
96.5118	26.4644	101.35	0.1
73.5958	35.6768	60.1	0.1
70.8303	36.6051	218.63	0.1
70.9799	36.626	214.09	0.1
71.8974	37.2431	162.32	0.1
70.6885	36.4308	196.64	0.1
70.9983	36.6584	253.4	0.1
86.0836	27.7297	10	0.1
90.5991	26.6628	19.67	0.1
94.1447	27.4318	14.66	0.1
81.9042	32.8153	16.44	0.1
74.1123	34.6941	63.07	0.1
81.1399	35.8218	10	0.1
69.831	37.0193	7.8	0.1
81.733	29.6068	10	0.1
70.2106	36.5342	216.08	0.1
77.8771	37.6574	10	0.1
85.6886	27.9368	10	0.1
77.9778	37.6247	44.09	0.1
70.8065	36.5507	209.92	0.1
74.1194	38.1323	178.23	0.1
70.6298	36.5012	215.19	0.1
78.1875	37.4832	10	0.1
77.0948	38.1721	15.35	0.1
78.3817	37.2272	10	0.1
78.0066	37.6589	10	0.1
70.8816	36.4531	110.13	0.1
84.9064	27.7236	3.36	0.1
71.2206	36.5835	128.14	0.1
78.4349	36.9946	10	0.1
79.1432	36.8172	10	0.1
78.3213	37.216	10	0.1
78.0162	37.5548	10	0.1
78.3278	37.4582	10	0.1
78.2775	37.214	10	0.1
78.1287	37.6516	10	0.1
73.5128	38.4354	135.5	0.1
85.5714	27.9835	10	0.1
91.2869	27.2728	35.46	0.1
73.6597	39.5964	29.11	0.1
90.7596	26.0436	42.34	0.1
85.7525	27.4724	10	0.1
85.6279	28.003	10	0.1
72.3938	39.2598	10	0.1
71.942	37.2855	174	0.1
71.1676	36.4864	85.42	0.1
70.576	36.1931	121.8	0.1
85.3302	27.8139	10	0.1
73.5043	38.4301	122.37	0.1
71.2152	36.4748	104.24	0.1
71.7414	39.2991	10	0.1
85.9898	27.5413	10	0.1
70.925	36.559	202.28	0.1
86.0295	27.8059	10	0.1
83.238	32.69	10	0.1
70.8625	36.5679	217.02	0.1
70.6227	36.4905	218.76	0.1
70.4685	35.962	96.96	0.1
70.4432	36.5602	199.84	0.1
69.4654	28.3717	17.1	0.1
71.3584	36.6319	100.53	0.1
72.0555	37.4007	187.89	0.1
85.8766	28.2774	10	0.1
85.4981	27.9426	10	0.1
85.2944	27.7381	5.7	0.1
71.4082	36.3973	109.51	0.1
71.1842	36.7883	96.28	0.1
69.9989	35.1606	123.25	0.1
70.2894	36.5184	200.11	0.1
85.7529	28.1763	10	0.1
71.2586	36.7272	156.3	0.1
68.9424	36.2913	34.16	0.1
70.3623	36.1499	94.96	0.1
86.0379	27.7705	10	0.1
84.6937	28.115	10.32	0.1
70.2045	38.066	10	0.1
85.7959	27.8955	10	0.1
70.7788	36.5184	193.84	0.1
85.5328	27.9734	10	0.1
72.218	37.3074	241.11	0.1
70.0129	36.5499	215.33	0.1
91.4559	34.711	25.29	0.1
86.0953	28.011	10	0.1
95.7989	26.2683	114.83	0.1
71.4176	33.1388	37.52	0.1
69.8306	30.1426	39.32	0.1
84.9263	27.8802	10	0.1
84.6435	28.0923	10	0.1
69.3785	37.6529	18.28	0.1
90.9239	34.5503	13.97	0.1
84.9717	28.2528	10	0.1
70.8976	36.5483	197.05	0.1
84.716	27.4029	10	0.1
84.6635	27.3256	10	0.1
85.0688	27.3029	10	0.1
70.9237	36.6077	204.62	0.1
87.2411	28.5718	42.44	0.1
84.6734	28.0271	10	0.1
81.6888	29.8042	10	0.1
85.6936	27.6635	10	0.1
86.0511	27.5438	10	0.1
70.5591	36.5351	183.51	0.1
85.209	27.8173	10	0.1
67.4626	29.8845	18.15	0.1
71.2685	36.4993	107.41	0.1
85.868	27.7722	10	0.1
70.8843	36.283	124.12	0.1
85.8925	27.5867	10	0.1
73.7435	34.1771	32.32	0.1
84.6997	27.9438	10	0.1
71.0982	36.4139	150.42	0.1
70.0315	30.0204	24.42	0.1
85.8239	27.5777	10	0.1
92.3499	37.4551	10	0.1
85.9514	27.6804	10	0.1
84.6978	28.0094	10	0.1
69.8295	30.9149	10	0.1
85.1653	27.4751	10	0.1
84.5187	28.0074	10	0.1
67.8671	31.0754	22.27	0.1
85.3994	28.1148	10	0.1
86.1515	27.6713	10	0.1
86.038	27.8014	10	0.1
86.3084	27.7666	10	0.1
86.1379	27.7582	10	0.1
86.3299	27.6248	10	0.1
86.2315	27.6695	10	0.1
86.0034	27.8032	10	0.1
86.2389	27.9152	5.36	0.1
85.1413	27.5858	13.35	0.1
86.1308	27.6868	8.52	0.1
86.1584	27.6432	10.93	0.1
86.294	27.6456	11.23	0.1
86.2514	27.717	15.68	0.1
85.9418	27.712	6.54	0.1
86.2307	27.617	10	0.1
86.2211	27.7411	10	0.1
86.2971	27.6485	10	0.1
86.0808	27.7866	10	0.1
86.2602	27.721	10	0.1
86.2659	27.6013	10	0.1
85.8975	27.7321	10	0.1
85.9016	27.7461	10	0.1
86.1632	27.6516	7.9	0.1
85.9511	27.8728	10.61	0.1
85.9896	27.6132	10	0.1
85.8062	27.6406	10	0.1
85.9931	27.6751	10	0.1
85.9018	27.6936	10	0.1
86.1369	27.6838	10	0.1
85.982	27.8202	10	0.1
86.2033	27.6414	10	0.1
86.199	27.7305	10	0.1
86.3405	27.4765	10	0.1
86.2746	27.716	10	0.1
86.0849	27.6606	10	0.1
85.9158	27.6896	10.01	0.1
86.1734	27.7172	10	0.1
85.9301	27.7617	10	0.1
86.2505	27.6658	10	0.1
86.195	27.7729	10	0.1
86.3358	28.0084	10	0.1
86.2138	27.6469	10	0.1
86.01	27.7431	10	0.1
86.2108	27.7042	10	0.1
86.0143	28.1877	16.34	0.1
85.7306	27.4654	10	0.1
86.1387	27.9198	10	0.1
86.5554	27.7351	10	0.1
86.0099	27.7477	10	0.1
70.3036	36.491	212.41	0.1
85.789	27.7589	10	0.1
85.9366	27.9326	10	0.1
85.827	28.0071	10	0.1
85.5858	27.4485	10	0.1
70.5774	36.4056	148.7	0.1
71.0469	36.1667	100.22	0.1
86.001	27.7776	10	0.1
85.0259	27.9634	10	0.1
74.2475	38.0292	207.22	0.1
85.9591	27.8668	10	0.1
76.8647	36.7572	96.8	0.1
71.0441	36.1943	101.54	0.1
85.1661	27.5965	10	0.1
85.5861	27.6348	10	0.1
85.9535	27.6962	10	0.1
85.9867	27.7226	10	0.1
85.9036	27.8147	10	0.1
86.0097	27.7864	10	0.1
86.1704	27.926	10	0.1
85.9746	27.6326	10	0.1
85.8791	27.7349	10	0.1
84.9331	27.6999	10	0.1
87.3764	35.2031	30.71	0.1
84.6005	27.7665	10	0.1
85.9324	27.6395	10	0.1
85.9494	27.6545	10	0.1
85.369	27.9171	10	0.1
71.133	36.625	232.9	0.1
74.0487	39.7693	53.02	0.1
85.3532	27.7972	10	0.1
85.9042	27.7751	10	0.1
85.1775	27.3802	10	0.1
85.5759	27.6072	10	0.1
84.6329	27.7249	10	0.1
70.7728	36.4419	208.3	0.1
92.6379	37.5781	18.69	0.1
86.2397	28.5301	10	0.1
85.8071	28.2119	10	0.1
84.6664	27.9057	10	0.1
87.2319	28.33	10	0.1
85.7031	27.8677	10	0.1
84.676	28.0838	18.76	0.1
84.564	27.7449	10	0.1
71.655	37.1806	127.03	0.1
85.8817	27.9577	10	0.1
75.0029	39.4319	59.02	0.1
85.2821	27.9641	10	0.1
85.7877	27.841	10	0.1
85.4008	27.8402	10	0.1
83.5157	31.7602	10	0.1
85.1212	27.6728	10	0.1
85.8855	27.8065	10	0.1
85.6085	27.6802	10	0.1
84.5829	28.0231	19.52	0.1
86.1373	27.8347	10	0.1
84.7251	27.9352	10	0.1
85.7818	27.4565	10	0.1
84.9579	27.6794	10	0.1
85.7813	27.8804	10	0.1
84.7645	27.9888	10	0.1
85.3686	27.7579	10	0.1
84.6464	28.1223	10	0.1
85.9657	27.686	10	0.1
85.4088	27.8112	10	0.1
85.7179	27.5683	8.42	0.1
85.9371	27.4422	10	0.1
68.8122	35.9811	70.66	0.1
85.8032	27.9232	10	0.1
85.8449	28.0119	10	0.1
85.781	27.8072	10	0.1
86.0078	27.7325	10	0.1
85.9863	27.0336	10	0.1
84.7082	27.9966	10	0.1
85.3595	28.0281	10	0.1
84.6699	28.1724	10	0.1
85.5624	27.469	10	0.1
84.5858	28.2272	10	0.1
86.0531	27.6257	10	0.1
85.4424	27.5936	10	0.1
85.8354	27.6098	6.57	0.1
86.0726	27.6678	15.68	0.1
86.0873	27.6038	9.21	0.1
85.9241	27.6437	10	0.1
84.5282	27.9754	10	0.1
85.3501	27.6376	14.2	0.1
86.1072	28.2139	35.26	0.1
85.7909	27.8055	10	0.1
86.0952	27.4844	10	0.1
85.449	27.9261	10	0.1
85.8954	27.6645	10	0.1
85.9255	27.8638	10	0.1
85.0566	28.0596	10	0.1
85.4309	27.6483	10	0.1
86.0058	27.4923	10	0.1
86.0505	27.6021	10	0.1
85.5471	27.933	10	0.1
85.6304	27.5075	10	0.1
84.6237	28.1447	10	0.1
85.8322	27.7704	10	0.1
85.8035	27.7999	10	0.1
84.7255	28.2838	10	0.1
85.7255	27.5326	10	0.1
84.8842	28.0668	10	0.1
85.3104	28.0061	10	0.1
85.0718	27.8084	10	0.1
84.8893	27.7404	10	0.1
85.1727	27.7292	10	0.1
85.7676	27.8426	10	0.1
85.4875	27.846	10	0.1
85.7383	27.6821	10	0.1
85.6099	27.9633	10	0.1
84.9918	27.6891	10	0.1
85.8924	27.8053	10	0.1
85.8478	27.8854	10	0.1
85.3405	27.7574	10	0.1
85.5837	27.9482	10	0.1
85.3682	28.029	10	0.1
84.6843	27.964	10	0.1
86.0237	27.4173	10	0.1
72.2106	37.3767	208.41	0.1
82.5414	28.9068	10	0.1
70.9321	37.2278	97.46	0.1
70.3276	36.4976	202.64	0.1
67.8637	29.8751	18.43	0.1
71.4296	36.7062	96.75	0.1
71.0404	39.0156	48.64	0.1
70.8393	36.6187	221.25	0.1
81.0836	33.394	10	0.1
73.9642	38.5227	124	0.1
75.1964	38.3425	141.28	0.1
71.3377	36.9754	97.71	0.1
71.2798	36.5313	78.73	0.1
71.7477	37.2769	128.14	0.1
74.6018	37.5247	56.58	0.1
71.2628	36.5202	227.02	0.1
70.6537	36.395	140.16	0.1
71.0127	36.8966	100.3	0.1
71.0704	36.658	217.06	0.1
71.8547	37.1821	179.78	0.1
70.3533	36.531	219.13	0.1
70.9036	36.2775	126.29	0.1
69.3536	33.773	10	0.1
71.618	39.2299	58.73	0.1
71.0999	36.4748	240.25	0.1
73.4226	39.343	89.56	0.1
71.332	36.6877	178.49	0.1
68.7868	38.9616	28.15	0.1
70.4107	36.1426	130.35	0.1
70.176	36.3165	142.91	0.1
71.1417	36.4926	88.97	0.1
76.82	35.6511	39.2	0.1
70.4473	30.9635	35	0.1
69.4824	36.1937	135.8	0.1
70.6818	36.547	205.08	0.1
95.7316	37.6103	32.94	0.1
72.0616	37.703	124.45	0.1
76.799	35.6466	10	0.1
71.1955	36.5247	95.91	0.1
73.3339	34.5959	26.86	0.1
73.307	34.5484	27.37	0.1
73.3801	34.5936	32.59	0.1
71.1551	36.8467	180.75	0.1
70.6999	36.5143	202.4	0.1
73.6631	34.3206	59.79	0.1
72.1509	37.5359	189.45	0.1
95.1743	25.7707	94.12	0.1
96.7339	26.5563	56.84	0.1
71.6933	37.2543	125.62	0.1
95.3089	25.1347	35	0.1
71.1934	37.103	90.28	0.1
80.3877	31.3449	32.72	0.1
80.3855	31.215	29.91	0.1
72.2935	37.5083	204.85	0.1
71.861	37.3936	135.44	0.1
70.9988	36.5626	201.14	0.1
73.2398	36.8267	49.29	0.1
71.4223	37.0023	127.12	0.1
83.4162	32.9159	10	0.1
70.2832	36.5472	211.09	0.1
69.7578	36.3684	130.6	0.1
72.9535	36.8057	62.2	0.1
70.9039	36.5447	197.28	0.1
93.3551	26.4166	45.22	0.1
72.045	37.4425	185.92	0.1
70.242	36.145	87.51	0.1
71.8778	37.0346	145.53	0.1
72.1315	37.4689	196.61	0.1
72.801	38.1697	132.33	0.1
81.0522	29.3853	40.66	0.1
70.8878	36.5587	193.7	0.1
99.7074	25.9991	10	0.1
73.8293	39.8624	59.93	0.1
95.5982	26.0195	78.99	0.1
69.6703	36.2383	133.72	0.1
72.9237	38.2157	128.57	0.1
72.1679	37.6614	133.92	0.1
75.0791	39.2113	57.03	0.1
70.8293	36.2717	106.01	0.1
72.1612	37.5055	188.12	0.1
70.185	36.4986	218.34	0.1
71.0791	36.6644	206	0.1
70.8073	36.5963	223.23	0.1
70.9338	36.3488	109	0.1
81.6126	28.8652	34.47	0.1
91.6204	26.2946	45.02	0.1
71.2955	37.2039	98.09	0.1
69.8556	30.5395	30.35	0.1
71.1821	37.3975	97.02	0.1
70.8852	36.3085	124.72	0.1
71.3989	37.2075	98.49	0.1
70.7759	36.482	162.55	0.1
73.3421	39.5712	56.12	0.1
71.3286	36.7217	163.44	0.1
75.7881	36.2347	74.09	0.1
73.843	34.91	41.11	0.1
69.6709	30.3573	4.22	0.1
74.9357	35.5214	66.27	0.1
70.8979	36.5305	160.56	0.1
70.9915	36.4776	151.16	0.1
74.0543	38.2858	153.21	0.1
73.4558	39.8607	58.13	0.1
80.0267	30.6685	10	0.1
72.0666	37.6509	138.09	0.1
71.9458	37.2096	95.57	0.1
78.0392	35.696	10	0.1
71.8116	37.268	161.33	0.1
83.5541	34.2075	10	0.1
84.7414	28.2061	21.05	0.1
67.5154	30.24	18.29	0.1
79.0039	34.4008	36.66	0.1
70.8776	36.6086	220.31	0.1
71.7055	37.2003	102.76	0.1
71.6693	37.197	138.23	0.1
76.059	32.9378	60.82	0.1
77.1167	35.359	35	0.1
72.2653	38.2964	104.32	0.1
90.3078	27.5222	31.87	0.1
70.1163	29.4653	26.39	0.1
74.0055	38.1791	178.33	0.1
67.0063	36.7296	15.71	0.1
71.8248	37.5122	119.25	0.1
71.8725	37.6304	135.14	0.1
70.6616	36.5	188.84	0.1
72.177	37.8713	122.31	0.1
75.5929	38.8084	46.17	0.1
76.2476	36.9998	95.74	0.1
81.3092	34.681	34.41	0.1
71.5309	37.0452	128.32	0.1
70.9847	36.6292	224.85	0.1
70.8533	36.9021	79.56	0.1
72.1116	37.5054	196.12	0.1
71.2062	36.6901	216.77	0.1
71.852	37.1072	160.72	0.1
94.045	26.7052	57.37	0.1
67.6455	39.795	24.09	0.1
86.5364	31.0958	29.52	0.1
71.3805	36.5171	94.86	0.1
70.9566	36.5401	156.8	0.1
68.9861	34.4211	9.54	0.1
71.537	37.1487	126.42	0.1
71.1712	36.5657	94.52	0.1
91.8364	27.8491	10	0.1
71.1489	36.6557	78.97	0.1
78.1864	36.0857	54.37	0.1
70.5034	36.3417	175.12	0.1
73.1655	39.9899	45.38	0.1
71.3319	36.7151	184.54	0.1
71.8184	37.1374	202.23	0.1
79.2005	34.3887	35	0.1
79.1521	34.3271	45.27	0.1
70.0346	36.5177	216.74	0.1
70.8084	36.5254	197.52	0.1
71.3138	36.7413	188.21	0.1
68.7147	36.5998	36.72	0.1
72.1784	37.5006	203.45	0.1
70.045	36.3236	139.8	0.1
82.1111	30.4289	44.3	0.1
70.3599	38.8967	9.57	0.1
71.1654	36.6502	241.05	0.1
91.4601	38.0322	27.87	0.1
86.0217	32.5356	10	0.1
68.873	36.1506	25.22	0.1
70.7737	36.4716	201.36	0.1
71.192	36.96	100.07	0.1
72.1676	37.4398	192.71	0.1
95.3383	29.8636	24.81	0.1
71.0297	36.2512	110.9	0.1
95.2495	29.8495	26.68	0.1
70.1119	34.4044	32.33	0.1
71.3889	36.7032	183.87	0.1
71.1114	36.4487	233.29	0.1
70.9184	36.5262	195.17	0.1
98.0613	26.2304	10	0.1
99.8438	25.9103	35	0.1
95.9551	32.9489	41.05	0.1
70.5165	36.5156	207.89	0.1
71.2322	36.6939	195.39	0.1
70.759	39.0439	10	0.1
92.9356	27.737	51.18	0.1
89.9947	25.6524	15	0.1
71.2374	32.3974	10	0.1
69.0196	36.5993	52.76	0.1
68.327	26.2777	10	0.1
76.0834	36.481	44.63	0.1
70.964	36.6012	207.8	0.1
81.0639	34.0785	10	0.1
71.847	37.4031	123.81	0.1
68.367	26.2028	12.67	0.1
67.9788	39.1949	33.43	0.1
71.154	36.4886	237.41	0.1
70.1415	31.1205	46.16	0.1
70.2269	39.5805	37.39	0.1
70.7113	36.4944	188.61	0.1
75.9096	37.6347	115.32	0.1
87.8748	29.8382	25.32	0.1
71.0249	36.542	202.15	0.1
71.1477	36.4929	101.65	0.1
79.9591	30.0384	10	0.1
87.7815	28.0356	59.96	0.1
70.9341	36.7334	88.49	0.1
70.9189	34.6774	47.05	0.1
73.2297	39.5565	35	0.1
70.6281	36.8149	35	0.1
69.7273	35.7029	104.43	0.1
92.5625	27.5614	38.3	0.1
69.3625	36.906	17.3	0.1
71.3704	36.5271	86.3	0.1
71.7524	37.4099	148.13	0.1
70.8256	36.5318	198.31	0.1
70.9193	36.6094	216.1	0.1
70.2886	36.4986	207.38	0.1
70.4157	36.4626	220.91	0.1
71.306	37.4302	94.48	0.1
95.5845	33.353	10	0.1
87.7462	33.0466	10	0.1
69.1613	36.0739	19.95	0.1
69.8361	36.5314	240.71	0.1
71.99	37.6621	137.37	0.1
